全国地方公共団体コード,都道府県名,市区町村名,公表_年月日,集計区分,陽性者数
132063,東京都,府中市,2021-10-06,市区町村,4320
132071,東京都,昭島市,2021-10-06,市区町村,1851
132080,東京都,調布市,2021-10-06,市区町村,4579
132098,東京都,町田市,2021-10-06,市区町村,6978
132101,東京都,小金井市,2021-10-06,市区町村,2105
132110,東京都,小平市,2021-10-06,市区町村,2916
132128,東京都,日野市,2021-10-06,市区町村,2784
132136,東京都,東村山市,2021-10-06,市区町村,2109
132144,東京都,国分寺市,2021-10-06,市区町村,2060
132152,東京都,国立市,2021-10-06,市区町村,1102
132187,東京都,福生市,2021-10-06,市区町村,1138
132195,東京都,狛江市,2021-10-06,市区町村,1444
132209,東京都,東大和市,2021-10-06,市区町村,1196
132217,東京都,清瀬市,2021-10-06,市区町村,1031
132225,東京都,東久留米市,2021-10-06,市区町村,1817
132233,東京都,武蔵村山市,2021-10-06,市区町村,1056
132241,東京都,多摩市,2021-10-06,市区町村,2085
132250,東京都,稲城市,2021-10-06,市区町村,1480
132276,東京都,羽村市,2021-10-06,市区町村,824
132284,東京都,あきる野市,2021-10-06,市区町村,1129
132292,東京都,西東京市,2021-10-06,市区町村,4049
133035,東京都,瑞穂町,2021-10-06,市区町村,409
133051,東京都,日の出町,2021-10-06,市区町村,163
133078,東京都,檜原村,2021-10-06,市区町村,12
133086,東京都,奥多摩町,2021-10-06,市区町村,55
133612,東京都,大島町,2021-10-06,市区町村,72
133621,東京都,利島村,2021-10-06,市区町村,1
133639,東京都,新島村,2021-10-06,市区町村,14
133647,東京都,神津島村,2021-10-06,市区町村,2
133817,東京都,三宅村,2021-10-06,市区町村,13
133825,東京都,御蔵島村,2021-10-06,市区町村,2
134015,東京都,八丈町,2021-10-06,市区町村,15
134023,東京都,青ヶ島村,2021-10-06,市区町村,0
134210,東京都,小笠原村,2021-10-06,市区町村,11
,,,2021-10-06,都外,28584
,,,2021-10-06,調査中,182
131016,東京都,千代田区,2021-10-07,市区町村,1831
131024,東京都,中央区,2021-10-07,市区町村,5604
131032,東京都,港区,2021-10-07,市区町村,9916
131041,東京都,新宿区,2021-10-07,市区町村,17714
131059,東京都,文京区,2021-10-07,市区町村,5221
131067,東京都,台東区,2021-10-07,市区町村,6488
131075,東京都,墨田区,2021-10-07,市区町村,7119
131083,東京都,江東区,2021-10-07,市区町村,13093
131091,東京都,品川区,2021-10-07,市区町村,11419
131105,東京都,目黒区,2021-10-07,市区町村,10123
131113,東京都,大田区,2021-10-07,市区町村,19119
131121,東京都,世田谷区,2021-10-07,市区町村,27594
131130,東京都,渋谷区,2021-10-07,市区町村,9794
131148,東京都,中野区,2021-10-07,市区町村,11946
131156,東京都,杉並区,2021-10-07,市区町村,15434
131164,東京都,豊島区,2021-10-07,市区町村,10575
131172,東京都,北区,2021-10-07,市区町村,9283
131181,東京都,荒川区,2021-10-07,市区町村,5676
131199,東京都,板橋区,2021-10-07,市区町村,14408
131202,東京都,練馬区,2021-10-07,市区町村,17289
131211,東京都,足立区,2021-10-07,市区町村,17522
131229,東京都,葛飾区,2021-10-07,市区町村,12286
131237,東京都,江戸川区,2021-10-07,市区町村,18067
132012,東京都,八王子市,2021-10-07,市区町村,9662
132021,東京都,立川市,2021-10-07,市区町村,3224
132039,東京都,武蔵野市,2021-10-07,市区町村,3116
132047,東京都,三鷹市,2021-10-07,市区町村,3691
132055,東京都,青梅市,2021-10-07,市区町村,1658
132063,東京都,府中市,2021-10-07,市区町村,4321
132071,東京都,昭島市,2021-10-07,市区町村,1851
132080,東京都,調布市,2021-10-07,市区町村,4579
132098,東京都,町田市,2021-10-07,市区町村,6981
132101,東京都,小金井市,2021-10-07,市区町村,2106
132110,東京都,小平市,2021-10-07,市区町村,2916
132128,東京都,日野市,2021-10-07,市区町村,2785
132136,東京都,東村山市,2021-10-07,市区町村,2110
132144,東京都,国分寺市,2021-10-07,市区町村,2061
132152,東京都,国立市,2021-10-07,市区町村,1102
132187,東京都,福生市,2021-10-07,市区町村,1138
132195,東京都,狛江市,2021-10-07,市区町村,1444
132209,東京都,東大和市,2021-10-07,市区町村,1196
132217,東京都,清瀬市,2021-10-07,市区町村,1031
132225,東京都,東久留米市,2021-10-07,市区町村,1818
132233,東京都,武蔵村山市,2021-10-07,市区町村,1056
132241,東京都,多摩市,2021-10-07,市区町村,2089
132250,東京都,稲城市,2021-10-07,市区町村,1481
132276,東京都,羽村市,2021-10-07,市区町村,827
132284,東京都,あきる野市,2021-10-07,市区町村,1129
132292,東京都,西東京市,2021-10-07,市区町村,4050
133035,東京都,瑞穂町,2021-10-07,市区町村,409
133051,東京都,日の出町,2021-10-07,市区町村,164
133078,東京都,檜原村,2021-10-07,市区町村,12
133086,東京都,奥多摩町,2021-10-07,市区町村,55
133612,東京都,大島町,2021-10-07,市区町村,72
133621,東京都,利島村,2021-10-07,市区町村,1
133639,東京都,新島村,2021-10-07,市区町村,14
133647,東京都,神津島村,2021-10-07,市区町村,2
133817,東京都,三宅村,2021-10-07,市区町村,13
133825,東京都,御蔵島村,2021-10-07,市区町村,2
134015,東京都,八丈町,2021-10-07,市区町村,15
134023,東京都,青ヶ島村,2021-10-07,市区町村,0
134210,東京都,小笠原村,2021-10-07,市区町村,11
,,,2021-10-07,都外,28601
,,,2021-10-07,調査中,182
131016,東京都,千代田区,2021-10-08,市区町村,1831
131024,東京都,中央区,2021-10-08,市区町村,5607
131032,東京都,港区,2021-10-08,市区町村,9917
131041,東京都,新宿区,2021-10-08,市区町村,17716
131059,東京都,文京区,2021-10-08,市区町村,5225
131067,東京都,台東区,2021-10-08,市区町村,6491
131075,東京都,墨田区,2021-10-08,市区町村,7134
131083,東京都,江東区,2021-10-08,市区町村,13099
131091,東京都,品川区,2021-10-08,市区町村,11430
131105,東京都,目黒区,2021-10-08,市区町村,10125
131113,東京都,大田区,2021-10-08,市区町村,19121
131121,東京都,世田谷区,2021-10-08,市区町村,27600
131130,東京都,渋谷区,2021-10-08,市区町村,9797
131148,東京都,中野区,2021-10-08,市区町村,11950
131156,東京都,杉並区,2021-10-08,市区町村,15436
131164,東京都,豊島区,2021-10-08,市区町村,10577
131172,東京都,北区,2021-10-08,市区町村,9284
131181,東京都,荒川区,2021-10-08,市区町村,5680
131199,東京都,板橋区,2021-10-08,市区町村,14411
131202,東京都,練馬区,2021-10-08,市区町村,17290
131211,東京都,足立区,2021-10-08,市区町村,17530
131229,東京都,葛飾区,2021-10-08,市区町村,12291
131237,東京都,江戸川区,2021-10-08,市区町村,18075
132012,東京都,八王子市,2021-10-08,市区町村,9665
132021,東京都,立川市,2021-10-08,市区町村,3225
132039,東京都,武蔵野市,2021-10-08,市区町村,3116
132047,東京都,三鷹市,2021-10-08,市区町村,3696
132055,東京都,青梅市,2021-10-08,市区町村,1659
132063,東京都,府中市,2021-10-08,市区町村,4321
132071,東京都,昭島市,2021-10-08,市区町村,1852
132080,東京都,調布市,2021-10-08,市区町村,4579
132098,東京都,町田市,2021-10-08,市区町村,6982
132101,東京都,小金井市,2021-10-08,市区町村,2109
132110,東京都,小平市,2021-10-08,市区町村,2916
132128,東京都,日野市,2021-10-08,市区町村,2785
132136,東京都,東村山市,2021-10-08,市区町村,2110
132144,東京都,国分寺市,2021-10-08,市区町村,2061
132152,東京都,国立市,2021-10-08,市区町村,1102
132187,東京都,福生市,2021-10-08,市区町村,1139
132195,東京都,狛江市,2021-10-08,市区町村,1445
132209,東京都,東大和市,2021-10-08,市区町村,1196
132217,東京都,清瀬市,2021-10-08,市区町村,1032
132225,東京都,東久留米市,2021-10-08,市区町村,1819
132233,東京都,武蔵村山市,2021-10-08,市区町村,1056
132241,東京都,多摩市,2021-10-08,市区町村,2089
132250,東京都,稲城市,2021-10-08,市区町村,1481
132276,東京都,羽村市,2021-10-08,市区町村,829
132284,東京都,あきる野市,2021-10-08,市区町村,1131
132292,東京都,西東京市,2021-10-08,市区町村,4051
133035,東京都,瑞穂町,2021-10-08,市区町村,409
133051,東京都,日の出町,2021-10-08,市区町村,165
133078,東京都,檜原村,2021-10-08,市区町村,12
133086,東京都,奥多摩町,2021-10-08,市区町村,55
133612,東京都,大島町,2021-10-08,市区町村,72
133621,東京都,利島村,2021-10-08,市区町村,1
133639,東京都,新島村,2021-10-08,市区町村,14
133647,東京都,神津島村,2021-10-08,市区町村,2
133817,東京都,三宅村,2021-10-08,市区町村,13
133825,東京都,御蔵島村,2021-10-08,市区町村,2
134015,東京都,八丈町,2021-10-08,市区町村,15
134023,東京都,青ヶ島村,2021-10-08,市区町村,0
134210,東京都,小笠原村,2021-10-08,市区町村,11
,,,2021-10-08,都外,28618
,,,2021-10-08,調査中,182
131016,東京都,千代田区,2021-10-09,市区町村,1831
131024,東京都,中央区,2021-10-09,市区町村,5607
131032,東京都,港区,2021-10-09,市区町村,9917
131041,東京都,新宿区,2021-10-09,市区町村,17718
131059,東京都,文京区,2021-10-09,市区町村,5227
131067,東京都,台東区,2021-10-09,市区町村,6492
131075,東京都,墨田区,2021-10-09,市区町村,7134
131083,東京都,江東区,2021-10-09,市区町村,13101
131091,東京都,品川区,2021-10-09,市区町村,11434
131105,東京都,目黒区,2021-10-09,市区町村,10128
131113,東京都,大田区,2021-10-09,市区町村,19125
131121,東京都,世田谷区,2021-10-09,市区町村,27602
131130,東京都,渋谷区,2021-10-09,市区町村,9800
131148,東京都,中野区,2021-10-09,市区町村,11953
131156,東京都,杉並区,2021-10-09,市区町村,15437
131164,東京都,豊島区,2021-10-09,市区町村,10578
131172,東京都,北区,2021-10-09,市区町村,9284
131181,東京都,荒川区,2021-10-09,市区町村,5682
131199,東京都,板橋区,2021-10-09,市区町村,14412
131202,東京都,練馬区,2021-10-09,市区町村,17297
131211,東京都,足立区,2021-10-09,市区町村,17535
131229,東京都,葛飾区,2021-10-09,市区町村,12292
131237,東京都,江戸川区,2021-10-09,市区町村,18079
132012,東京都,八王子市,2021-10-09,市区町村,9668
132021,東京都,立川市,2021-10-09,市区町村,3226
132039,東京都,武蔵野市,2021-10-09,市区町村,3119
132047,東京都,三鷹市,2021-10-09,市区町村,3696
132055,東京都,青梅市,2021-10-09,市区町村,1663
132063,東京都,府中市,2021-10-09,市区町村,4321
132071,東京都,昭島市,2021-10-09,市区町村,1853
132080,東京都,調布市,2021-10-09,市区町村,4579
132098,東京都,町田市,2021-10-09,市区町村,6989
132101,東京都,小金井市,2021-10-09,市区町村,2109
132110,東京都,小平市,2021-10-09,市区町村,2916
132128,東京都,日野市,2021-10-09,市区町村,2785
132136,東京都,東村山市,2021-10-09,市区町村,2110
132144,東京都,国分寺市,2021-10-09,市区町村,2063
132152,東京都,国立市,2021-10-09,市区町村,1102
132187,東京都,福生市,2021-10-09,市区町村,1139
132195,東京都,狛江市,2021-10-09,市区町村,1445
132209,東京都,東大和市,2021-10-09,市区町村,1198
132217,東京都,清瀬市,2021-10-09,市区町村,1032
132225,東京都,東久留米市,2021-10-09,市区町村,1820
132233,東京都,武蔵村山市,2021-10-09,市区町村,1056
132241,東京都,多摩市,2021-10-09,市区町村,2090
132250,東京都,稲城市,2021-10-09,市区町村,1481
132276,東京都,羽村市,2021-10-09,市区町村,829
132284,東京都,あきる野市,2021-10-09,市区町村,1131
132292,東京都,西東京市,2021-10-09,市区町村,4052
133035,東京都,瑞穂町,2021-10-09,市区町村,409
133051,東京都,日の出町,2021-10-09,市区町村,165
133078,東京都,檜原村,2021-10-09,市区町村,12
133086,東京都,奥多摩町,2021-10-09,市区町村,55
133612,東京都,大島町,2021-10-09,市区町村,72
133621,東京都,利島村,2021-10-09,市区町村,1
133639,東京都,新島村,2021-10-09,市区町村,14
133647,東京都,神津島村,2021-10-09,市区町村,2
133817,東京都,三宅村,2021-10-09,市区町村,13
133825,東京都,御蔵島村,2021-10-09,市区町村,2
134015,東京都,八丈町,2021-10-09,市区町村,15
134023,東京都,青ヶ島村,2021-10-09,市区町村,0
134210,東京都,小笠原村,2021-10-09,市区町村,11
,,,2021-10-09,都外,28626
,,,2021-10-09,調査中,182
131016,東京都,千代田区,2021-10-10,市区町村,1832
131024,東京都,中央区,2021-10-10,市区町村,5609
131032,東京都,港区,2021-10-10,市区町村,9915
131041,東京都,新宿区,2021-10-10,市区町村,17720
131059,東京都,文京区,2021-10-10,市区町村,5228
131067,東京都,台東区,2021-10-10,市区町村,6492
131075,東京都,墨田区,2021-10-10,市区町村,7134
131083,東京都,江東区,2021-10-10,市区町村,13101
131091,東京都,品川区,2021-10-10,市区町村,11435
131105,東京都,目黒区,2021-10-10,市区町村,10128
131113,東京都,大田区,2021-10-10,市区町村,19125
